global_window_index,max_abs_amplitude,max_peak_to_peak,max_abs_kurtosis,frontal_low_frequency_ratio,frontal_high_frequency_ratio,line_noise_ratio,min_channel_std,nonfinite,flat_channel
3341,2081.0,3201.0,8.748698493467773,0.3290772143641832,0.16801858298534356,0.4294977247180842,111.37880053816376,False,False
3342,2081.0,3201.0,8.361576285394607,0.36196334612918774,0.1685392765144393,0.4294843801228597,98.51204439291884,False,False
3343,1488.0,1839.0,18.52743380185517,0.543879390328332,0.15639059314293513,0.39588527211896946,113.3907003414287,False,False
3344,1488.0,2112.0,11.828048470959555,0.3569857852053312,0.10042365858259097,0.33180955364489034,101.77147461068644,False,False
3345,965.0,1618.0,1.8435220256206737,0.12763476695734377,0.10394023196872569,0.3703111637467913,107.00939114081474,False,False
3346,895.0,1478.0,2.4420990880051168,0.13640551941340898,0.056302852025485156,0.3649047675985268,79.21538916687449,False,False
3347,895.0,1513.0,2.703509697176049,0.3451579078464,0.25626433693344336,0.39104056868894915,76.1718805088139,False,False
3348,940.0,1839.0,5.26490766844131,0.18011589509887113,0.09100929092533984,0.3139114242496496,130.62967661101754,False,False
3349,940.0,1839.0,4.913948132480678,0.2155114247519172,0.08724215483541665,0.3081270837630995,125.52591548692958,False,False
3350,825.0,1372.0,5.155335487590703,0.16144904165586027,0.11321057466793726,0.3060867071355214,132.65587523354657,False,False
3351,825.0,1372.0,2.9837508754465567,0.3090614005549122,0.05427295731591035,0.3188345896080875,135.07632006999725,False,False
3352,965.0,1548.0,3.737375345881791,0.4545630028724479,0.10301159092386979,0.27210854069773716,90.89139985043943,False,False
3353,965.0,1548.0,0.9879820814481635,0.2928695850807997,0.14754975952480812,0.3470427863505926,82.44782914819528,False,False
3354,903.0,1434.0,7.885435285833598,0.21031473757522381,0.17043215617081353,0.3660344944640146,110.53119691993619,False,False
3355,903.0,1507.0,5.54857885380018,0.2581486582636037,0.09514387914940742,0.3270202111490901,111.73741539878216,False,False
3356,789.0,1266.0,2.2517090143915555,0.2785504796386974,0.18900751307866662,0.3466711235502685,111.54491076040462,False,False
3357,2007.0,2501.0,33.63877764323199,0.20627392522175095,0.15464185288256835,0.3451428114533012,124.83769869503527,False,False
3358,2155.0,3495.0,20.705448797895247,0.41240237522975537,0.08538835698124439,0.31406849965558836,133.94236945175558,False,False
3359,2155.0,3495.0,25.34979338420789,0.3847908975781285,0.053167874720425785,0.3183566098637312,113.83005583937944,False,False
3360,825.0,1336.0,2.992436069696957,0.11958687815286013,0.20062588088363728,0.3008392585752697,84.05735201476654,False,False
3361,1388.0,1935.0,2.6116841437204696,0.2421129876079536,0.05209176619645191,0.2755959425702091,116.38604264361432,False,False
3362,1388.0,1935.0,3.2485137706874134,0.34432817330975546,0.044349260193264524,0.2838340037879938,108.43554094727126,False,False
3363,1014.0,1582.0,12.487108402072247,0.35567447217097076,0.19275687354094312,0.30411094169454617,91.08427458960547,False,False
3364,1340.0,2134.0,10.94286451198539,0.37853793139324243,0.1254566913511591,0.3182547501116085,107.46144093791106,False,False
3365,1340.0,1728.0,7.982250127785791,0.5285913910525104,0.14618784848819114,0.335668543386659,110.49434567997629,False,False
3366,862.0,1267.0,4.067723052654208,0.33873729794633667,0.12925680168135473,0.3150565756462246,113.78304900580908,False,False
3367,641.0,956.0,0.789661359726578,0.2799793779380235,0.19215818714208982,0.3052920098295963,103.64982425437414,False,False
3368,1036.0,1548.0,4.740670436575681,0.2629128463176075,0.09379617028432972,0.30703473908012635,129.25975770106294,False,False
3369,2096.0,3413.0,6.8744058505819154,0.2646645892560897,0.05007387972930035,0.3680474087922489,124.80248011301057,False,False
3370,2096.0,3413.0,8.427064725057145,0.06875879753854049,0.2247978931042617,0.29523637623006593,75.80181922742524,False,False
3371,1036.0,1654.0,5.914735917259351,0.33020051873872636,0.13094451293308548,0.35690382480093635,77.66508922966928,False,False
3372,1036.0,1407.0,4.522089444017434,0.2524996093113552,0.27131532609442877,0.36016657404545876,86.71117083996444,False,False
3373,754.0,1055.0,1.6625217660046303,0.4755047311154248,0.09359506620643601,0.406887488001825,105.88942377952283,False,False
3374,715.0,1055.0,1.7963425208755996,0.21110166149964393,0.2653234193631915,0.4032398484188251,94.17457033144902,False,False
3375,788.0,1287.0,3.8339728128837827,0.28431077150399986,0.13254213059982423,0.3715866692860139,99.62650189769333,False,False
3376,788.0,1287.0,1.0386499675020398,0.3064354279981724,0.16128866738642192,0.2611702619769529,102.29166785173487,False,False
3377,940.0,1655.0,6.051524530497364,0.2028936495104996,0.17618771375009068,0.3190742200945137,101.41782316636679,False,False
3378,1051.0,1655.0,9.208023780964325,0.3482467991199862,0.09442129814154249,0.3372634551085323,119.89903078872626,False,False
3379,1304.0,2318.0,7.945100925533374,0.38425604107949596,0.10769862678351776,0.3048240431064915,128.68382845620596,False,False
3380,1304.0,1829.0,5.968483000684053,0.5678407459802124,0.0670355738174619,0.33417549206365743,122.50402022012491,False,False
3381,864.0,1653.0,4.227591428784522,0.4044816297137588,0.10982260286327251,0.3578004886300507,120.34766352453299,False,False
3382,930.0,1372.0,1.0248625837288738,0.1687570834854709,0.08315642260269682,0.3003510158459485,126.54282337338752,False,False
3383,1304.0,2281.0,3.572949374349121,0.45255136343108227,0.05187428608393673,0.3603368166929589,148.4635889902281,False,False
3384,1304.0,2281.0,2.8399196745786526,0.5729396646501212,0.06696320095585259,0.3078296713543497,171.24330506986252,False,False
3385,1287.0,2217.0,2.4722211139424317,0.33162689367798603,0.045247527107672665,0.28681157946618724,154.0140515146746,False,False
3386,1287.0,2217.0,3.0844224978291557,0.17562581591708112,0.08002970697758018,0.3962905711691766,135.11535056752203,False,False
3387,2268.0,4188.0,4.2014263448338225,0.4138598752681661,0.009328666986930032,0.35134361314948465,152.43447598957016,False,False
3388,2268.0,4223.0,2.1597490109829813,0.33741551206640097,0.010493883495659165,0.2880213300315464,150.616071279709,False,False
3389,2233.0,4188.0,1.636781666839437,0.4345893885006739,0.013821353753759723,0.2830405631006654,160.01597496391523,False,False
3390,2338.0,3484.0,3.0897712329928506,0.47044740302272964,0.010200747654812665,0.31572535470363094,165.07813419715723,False,False
3391,2343.0,4681.0,3.6631814947231263,0.2727965155721335,0.008122067334443435,0.3524718667130797,135.95825147767584,False,False
3392,2343.0,4505.0,5.623649345168978,0.7149674029522003,0.016822357465396464,0.431042341540596,129.3483993236591,False,False
3393,2378.0,4540.0,4.126651347921738,0.43510317632521733,0.008104373673544047,0.3757842274939154,146.3738893618256,False,False
3394,2378.0,4364.0,4.114289861273446,0.5197192368431676,0.003939605368949887,0.35485222384453013,156.00873295475543,False,False
3395,1005.0,1759.0,1.7220968895446065,0.30837928215036536,0.09523061170116665,0.332042619744502,136.09338312986483,False,False
3396,2338.0,3554.0,2.770113258792657,0.5063160025921325,0.011700081826579835,0.3261430088965286,154.71618044912864,False,False
3397,2624.0,4258.0,7.83155453392515,0.5545904162827444,0.016990402303622382,0.3349643226424485,173.71392030516174,False,False
3398,3047.0,5139.0,12.328566519156483,0.6888383006616885,0.0034369134940353922,0.4208102171601358,151.93450137670393,False,False
3399,3047.0,4364.0,13.550518215388017,0.6901301077904085,0.025684715789189422,0.3177863853476916,147.67895326813772,False,False
3400,2549.0,2992.0,16.636937979989888,0.3115915627010377,0.13432534876068472,0.2855543433229885,150.17828673615514,False,False
3401,2549.0,4962.0,6.914977947670026,0.43616745187713396,0.009186621361453522,0.23808552176937176,163.1095709742445,False,False
3402,2413.0,3273.0,10.311108732291624,0.5796900232743386,0.04706371835723972,0.36847078280983186,140.69462897508393,False,False
3403,972.0,1544.0,2.550722421718932,0.15777449263415655,0.2242666834004948,0.25420696111248914,136.5658809286997,False,False
3404,2409.0,3520.0,8.882271606339032,0.1583507080666913,0.027751002888263963,0.36958235129936645,159.37254946750772,False,False
3405,2409.0,3520.0,7.21414264005819,0.21054861120103244,0.0226939604168735,0.420595526659407,165.64695314414178,False,False
3406,2303.0,3766.0,3.977503541642349,0.44716421485234564,0.01118123602951639,0.2975405437550888,157.45757034627007,False,False
3407,2303.0,3766.0,3.5682421196823224,0.4454240205518126,0.007121241849130928,0.23833155423821498,132.86473178753047,False,False
3408,1458.0,2111.0,1.9754417579773174,0.4326963502317068,0.02834912632154673,0.28153275292510876,124.38644204727235,False,False
3409,2409.0,2851.0,16.417207618943277,0.19705044323170362,0.0746210958645733,0.3938432924123833,138.13870686318077,False,False
3410,2409.0,4470.0,4.7892279586274284,0.48134661471162216,0.016137793129486995,0.36759906130556463,161.57704120180648,False,False
3411,2096.0,3519.0,5.249774954093006,0.6338196833995112,0.008826668005529793,0.36167837812847276,155.53139789705332,False,False
3412,860.0,1361.0,1.1788434230263736,0.22406584687943085,0.07127291761077223,0.39866059935439235,130.28817182358716,False,False
3413,2162.0,2815.0,24.084868320060842,0.2538004875751,0.09015734133363372,0.47510415251242916,127.79299494390206,False,False
3414,2233.0,4329.0,8.131367234246579,0.5344792665758001,0.014287568620346636,0.3154681240820587,169.95661156036218,False,False
3415,2233.0,4329.0,8.605590159317375,0.8151620368203234,0.00647031512191167,0.38078520821355927,167.58658039520452,False,False
3416,1001.0,1478.0,1.7291710348570168,0.2715629623905804,0.0868483379302435,0.36561522145622927,132.7988104014372,False,False
3417,2659.0,4962.0,6.212112640750096,0.5111630453069609,0.00693363161719194,0.2814280865118372,132.9818183116205,False,False
3418,2659.0,4962.0,5.74153028041963,0.5559225773877056,0.007240667611098717,0.400606457867119,141.57193072233963,False,False
3419,2707.0,4329.0,33.720216317113966,0.22588578551547464,0.025318437575975433,0.24866841278027088,206.18052570426602,False,False
3420,2707.0,4342.0,24.560032842045683,0.1412300976424632,0.1298234773730643,0.28496575977633015,201.3206399185649,False,False
3421,2479.0,4716.0,8.956217261931583,0.41341938954850194,0.01961446583889776,0.35849141776362026,191.050525154005,False,False
3422,2479.0,4716.0,7.871424868087196,0.49990769554160486,0.011237762095323775,0.3918980153144322,196.92776229836863,False,False
3423,1247.0,1655.0,1.746338803588574,0.45648012656643516,0.048316653766888866,0.2703123923138303,169.90738370993196,False,False
3424,899.0,1692.0,1.0417238593066642,0.41143215738319683,0.06491494072704244,0.3716499760056627,162.10547058551109,False,False
3425,2197.0,2604.0,9.90202357648956,0.47339278958199227,0.062168363237336356,0.3553334865845464,167.6710333827475,False,False
3426,2237.0,4364.0,4.424165474378274,0.5379391937961929,0.00905634748269147,0.3997791167923362,177.68478694190338,False,False
3427,2237.0,3826.0,5.280580383493589,0.718142246861058,0.02869869577472927,0.4791700704477179,188.74472235570607,False,False
3428,972.0,1655.0,0.7268348757764467,0.274455083260945,0.10260154717530988,0.3678713862368566,177.79888156972493,False,False
3429,2444.0,4223.0,9.046021186304065,0.12687376203282416,0.015998404725947154,0.4694135446735454,180.9799273831233,False,False
3430,2444.0,4223.0,8.95502379823705,0.4038589288152036,0.1829314353307445,0.27405008868816777,163.86236424619082,False,False
3431,2871.0,5209.0,7.627256904751718,0.549064810986328,0.010062425455826486,0.32072643550722124,169.23820132174973,False,False
3432,2871.0,5209.0,7.197457185499712,0.5619160229545863,0.008876895371100604,0.2891747922906074,170.67986737299992,False,False
3433,1177.0,1692.0,0.9482021792205493,0.37477286063437865,0.07916170613392516,0.430148966944841,183.07806949170234,False,False
3434,1308.0,2023.0,5.033250261893878,0.15718350592586652,0.054634736479616024,0.2588063234217201,179.06677837486694,False,False
3435,2906.0,5315.0,5.429556407593731,0.11165860270582449,0.020243589583313158,0.32462671874801546,185.23693907663295,False,False
3436,1106.0,1865.0,1.461088093255105,0.21411246191138986,0.1790722202460118,0.3711457778273419,83.49955557516459,False,False
3437,1071.0,1935.0,1.8930401851110767,0.34121497841597354,0.09619617370403555,0.2661947525254725,81.04120068518293,False,False
3438,1071.0,1935.0,1.4950196163318967,0.33202494608073924,0.06670988078074698,0.32430471517575804,82.59624919364907,False,False
3439,1598.0,2354.0,10.866422962131487,0.21621014233408511,0.10839273057577856,0.3474603914519876,80.03592781120605,False,False
3440,1598.0,2354.0,11.149022764124037,0.26255579540431373,0.10852678693556088,0.31359874979944,81.78544065461816,False,False
3441,1141.0,1864.0,1.4473689520258914,0.27323869014400937,0.11671306050648227,0.37470224699991955,86.50253697903082,False,False
3442,1040.0,1829.0,2.6628998186105406,0.1733295696434638,0.12360956720377339,0.4216169106733093,85.32329945382739,False,False
3443,1040.0,1900.0,3.1506331858788483,0.18147064656290224,0.17858085101777968,0.2705343138263876,77.49203861321108,False,False
3444,1036.0,1759.0,2.8683968518655725,0.1685546471566819,0.06993845222960621,0.3381961618025316,80.51923173806057,False,False
3445,1071.0,1794.0,1.4456738576845012,0.21598492081669896,0.09200267375653741,0.37104188380534403,79.72537358251195,False,False
3446,1524.0,2252.0,4.4775043595737465,0.2749872419924817,0.07215076331437249,0.2941155201200122,72.54378718374139,False,False
3447,1524.0,2252.0,3.078189587239553,0.2854991832373588,0.06339104529334003,0.41461306692023014,75.84052731551972,False,False
3448,1106.0,1900.0,1.808782287785041,0.3939013319865798,0.12407932542831882,0.38356678767487906,80.14196235967381,False,False
3449,1106.0,1900.0,2.096265209135474,0.2667799362620923,0.11798169227843185,0.37054302373945186,77.13452680659609,False,False
3450,1177.0,2076.0,3.7256174250489913,0.206394281618179,0.16208856292886697,0.3632655018506727,74.17668369955,False,False
3451,1177.0,2076.0,3.276724503307392,0.286966723025603,0.08150835836102949,0.4375695658666656,78.98593091630207,False,False
3452,1267.0,2244.0,3.6347070964135106,0.44753114366707075,0.07144008440087075,0.3814786285637968,80.65948486935463,False,False
3453,1267.0,2244.0,3.8944708841191797,0.6658794422041412,0.0839346960784436,0.31464110995368366,75.88271708577214,False,False
3454,2233.0,3414.0,1.866353909750699,0.17959602379538295,0.1401871782328653,0.4081625840672583,71.50892508762455,False,False
3455,2233.0,3660.0,5.1098697659803705,0.08790820929841552,0.04708817856041618,0.3991337728405607,85.95079220711274,False,False
3456,1669.0,3096.0,4.827975319828253,0.12768104153044169,0.05199635468527197,0.3161900827052742,94.31410979356346,False,False
3457,1106.0,1935.0,1.464982659939977,0.19070631374607058,0.07774932705061592,0.24895693123042684,87.25953493237854,False,False
3458,1036.0,1830.0,1.490231139856014,0.1867851969935128,0.09952098978416746,0.3051240815708473,79.35939843345878,False,False
3459,1212.0,2006.0,1.4716962444257955,0.25553486027445577,0.2418730708604164,0.37302446797672806,71.78869433531227,False,False
3460,1823.0,3568.0,5.180430463382336,0.37128837131109904,0.18656707749985232,0.37126859932237194,86.36190425011938,False,False
3461,1823.0,3568.0,3.6223924340321467,0.1292891868318068,0.07905575337679488,0.28837597766231365,90.4035103175445,False,False
3462,1161.0,2170.0,5.574915851930177,0.23272894838776295,0.12266941091508018,0.3358563554238222,79.49073495198536,False,False
3463,1106.0,1900.0,1.4832780145519677,0.4091730169721249,0.09293368525613344,0.41963008354089015,74.9275881055841,False,False
3464,1634.0,2815.0,6.955823752569399,0.041473411969021864,0.047730184247167975,0.30340068940587217,78.8101994831381,False,False
3465,1634.0,2815.0,5.990149754427561,0.11478170592030817,0.04794940809052432,0.4238159086215202,78.64887788315262,False,False
3466,1639.0,2869.0,4.603392341031215,0.27753952759541317,0.13285029427724732,0.41254474047045847,73.97271717877005,False,False
3467,1639.0,2869.0,4.29887941429889,0.44144668880800864,0.13205980288060837,0.4374515285393977,82.99537434384874,False,False
3468,1357.0,2710.0,1.3096853782531137,0.30764071554568745,0.09534088047876656,0.3835904919802571,80.85618122372426,False,False
3469,2302.0,4010.0,5.974008387692635,0.10151240657679456,0.055528787166117845,0.3249732693617011,92.15835607171795,False,False
3470,2302.0,4010.0,5.996436745506827,0.19853988021655986,0.08410858811023361,0.34466415350114793,97.48557161042189,False,False
3471,1353.0,2252.0,1.4538114836967522,0.4641338640945905,0.08733726772277836,0.27627768244699474,81.86845003674907,False,False
3472,1212.0,2111.0,1.4734695860035878,0.43787474115427166,0.08688832452798155,0.29224560450220355,76.60081590661156,False,False
3473,1177.0,2076.0,5.031396275049985,0.22751709292990593,0.14978284775463985,0.2928531522088335,73.34007999712283,False,False
3474,1564.0,2463.0,7.655397604183932,0.09193985749640515,0.08072322889958039,0.32608361411404674,68.33236829805081,False,False
3475,1564.0,2463.0,7.880772407486482,0.12703104959331007,0.026814840124662936,0.2641744673025286,79.00614963208561,False,False
3476,1071.0,1865.0,2.915736599360833,0.40067076454027506,0.11582496562497939,0.30457683483768466,81.06346375679983,False,False
3477,1141.0,2005.0,1.4855974980144995,0.1732776796931627,0.0699766496436298,0.2952051409057969,72.08582401566437,False,False
3478,1141.0,2005.0,1.4805606998911718,0.36557137685687885,0.08542187093347242,0.22011042076966594,81.4662815622862,False,False
3479,1881.0,2956.0,1.2946099930793031,0.2881603179370221,0.1143740991237857,0.3580144635744569,73.99914155926113,False,False
3480,1881.0,2956.0,1.2947642506691708,0.3476332859099179,0.0389714210003347,0.3185564443299537,89.3483715376472,False,False
3481,1388.0,2323.0,1.5722054991737213,0.3695424188278965,0.03676767556044979,0.3009756579541187,79.92055741731464,False,False
3482,1388.0,2287.0,1.4563395062293054,0.2427518045676699,0.08913340589159953,0.3643685746449796,77.61022906969158,False,False
3483,1106.0,1935.0,1.4855153504186078,0.2797292480541634,0.11863345719490719,0.35257832092110114,76.74723955092146,False,False
3484,1141.0,1970.0,4.92778359624499,0.28841403423254036,0.09989849362057769,0.4581433821936468,71.80503831681621,False,False
3485,1705.0,2816.0,8.740119296398449,0.10189759103520496,0.02184673045430794,0.43273366553366577,83.58308041940941,False,False
3486,1705.0,2816.0,10.048650955055168,0.12896686985332861,0.016774557281327842,0.33336505241818926,85.42232362452502,False,False
3487,2941.0,4575.0,2.7503264486834853,0.16401218095046036,0.13446750807296123,0.3021133716012144,75.76563456624372,False,False
3488,2941.0,4575.0,3.014630144662471,0.12657882594657527,0.09114485797332199,0.29841137942540574,77.53112500206413,False,False
3489,1745.0,2428.0,7.298969033407063,0.3355460940867319,0.10387309622839548,0.35569902474587056,77.23760037456559,False,False
3490,1745.0,2428.0,8.523605971140329,0.586898862813245,0.10265469430615591,0.35183945005447753,74.81588604880206,False,False
3491,1212.0,1971.0,4.359506297109363,0.19933228092789446,0.13237428668180806,0.3238434958448853,77.5468608326604,False,False
3492,2655.0,3554.0,25.42794163432449,0.06413661023743286,0.08527801399559266,0.3637096783640668,102.95766028741684,False,False
3493,1881.0,2780.0,5.199832402319789,0.307092640221997,0.058926352585508116,0.3298938105569213,100.29143824522924,False,False
3494,1071.0,1970.0,1.3675920793229484,0.8709984921295644,0.008778130059109898,0.2973205768051345,120.70089999719073,False,False
3495,1071.0,1970.0,1.375299921864551,0.9466822791592813,0.031175743361350237,0.3359836929675523,141.02978102368874,False,False
3496,789.0,1512.0,0.9601463979832006,0.4636089771291713,0.18805875784227197,0.36105546994165605,110.53114009524924,False,False
3497,1001.0,1724.0,0.7921630124480088,0.871275563794906,0.020552571361068035,0.3575899810254776,120.05198813257421,False,False
3498,1001.0,1548.0,0.8457208698287548,0.6154135669997794,0.07536098135514761,0.2899670853861001,120.86494891598988,False,False
3499,684.0,1196.0,1.0165532081419233,0.4794095949103322,0.10615803152744084,0.351029901970511,108.39317104323774,False,False
3500,1669.0,2538.0,6.9305912219784,0.24980989070104165,0.10214117860683904,0.294176075998289,94.95072267326636,False,False
3501,1669.0,2538.0,2.663847032115262,0.7000509927994804,0.03578388393224584,0.3159512562044005,101.56871463483242,False,False
3502,1177.0,1724.0,1.3771586885947862,0.7045854815552948,0.03332059138737332,0.25598533591904893,115.81126767947538,False,False
3503,684.0,1103.0,1.0453054467327998,0.33338142715352764,0.11206791132303655,0.29712799111623683,109.03838181834968,False,False
3504,789.0,1408.0,0.9203777387532663,0.12461389414269392,0.15209303520998887,0.31997749885019217,106.3651385101204,False,False
3505,1458.0,2076.0,2.825880162787488,0.532960086677151,0.04686405503675769,0.3622067929030693,118.89727446156891,False,False
3506,1458.0,2252.0,1.5523634225338903,0.4125926241830214,0.17905275202091003,0.29971053358844846,137.3623260955168,False,False
3507,1071.0,1970.0,0.6267656873849026,0.5049817780670958,0.17936864143082742,0.3704770037984927,153.34257251574283,False,False
3508,1106.0,2111.0,0.700530389355337,0.825950351112325,0.07055507876674867,0.3573188699162435,125.12767600628717,False,False
3509,1106.0,1548.0,0.9114024435750285,0.7528793142467347,0.06640004825530715,0.4123382096053398,111.89955933444038,False,False
3510,754.0,1266.0,0.9089271929287492,0.5733941707940766,0.10189680982405105,0.3086661487848029,108.10727704280306,False,False
3511,754.0,1266.0,0.9378458466735626,0.6727358785492669,0.10419926575750182,0.35244653864054915,105.68172433187097,False,False
3512,754.0,1161.0,1.4030388037458952,0.346046244234183,0.10700223129271524,0.4304285949474065,116.3590046085442,False,False
3513,754.0,1125.0,1.2323760514131639,0.6320375809883186,0.09413200323342709,0.23782461683027886,118.48966091458082,False,False
3514,719.0,1126.0,1.125952873829042,0.2899665530051606,0.32195159973918813,0.21525313261402584,104.85695544790742,False,False
3515,1388.0,2217.0,0.9593251824409172,0.9102899992690721,0.0350020928993301,0.3560931162401022,104.91106519423587,False,False
3516,1388.0,2217.0,0.9839437519730465,0.916399496296835,0.03828199585323234,0.26303551215745974,98.33057838287682,False,False
3517,903.0,1618.0,3.581503775097339,0.44248323230774445,0.1933398484003581,0.37277112058350226,99.54805519124118,False,False
3518,1046.0,1618.0,3.3291778701527353,0.7394942470400321,0.04648436117658043,0.4427032841798424,99.22000796984882,False,False
3519,1353.0,2499.0,1.5607345593828992,0.9231319427275689,0.025368556458374745,0.31817028509119927,112.4846452025411,False,False
3520,1353.0,2499.0,1.1085698859895263,0.89044066062366,0.038476945329420524,0.2244154790986831,120.02097593401768,False,False
3521,2092.0,2886.0,8.968969074582343,0.28808488758298284,0.1956771335849657,0.30341513988418556,127.08220547201655,False,False
3522,2092.0,2886.0,2.0085495472620547,0.6411983885601361,0.030942838447363244,0.29426397267930704,128.74302009995256,False,False
3523,1282.0,1900.0,1.0084649654298232,0.9160431056462313,0.01385789133943807,0.2985206555604119,120.04403283963786,False,False
3524,825.0,1581.0,1.2720315949929129,0.7740933008681563,0.030800944014999505,0.264422798387793,110.06852347827355,False,False
3525,1106.0,1865.0,0.9024069302759994,0.9056963355105536,0.021453016807668788,0.3649129112601965,118.09298068641651,False,False
3526,1106.0,1653.0,0.9491484896045348,0.7901289497094018,0.04239418208238437,0.3169768193477019,117.91857557784776,False,False
3527,789.0,1372.0,0.8736722604688238,0.6575574222256764,0.09420922352418297,0.31343760655224234,118.09289190299081,False,False
3528,789.0,1266.0,0.9203100719674322,0.7237064879885089,0.12317407628110444,0.303824622611269,110.46911576141711,False,False
3529,936.0,1548.0,1.2076066002013803,0.2594292724593463,0.38518080828368045,0.17339565687464292,121.56295475028917,False,False
3530,936.0,1654.0,0.963215966284666,0.24790123051297328,0.19020389812871571,0.27362927547702187,117.6480526686371,False,False
3531,1212.0,1724.0,0.7994898403418054,0.7229901844350746,0.08036154785741127,0.30082746525407783,112.25233859746248,False,False
3532,1212.0,1971.0,3.6415278511670657,0.887781282469847,0.030981887038538106,0.3635199567052331,144.21725424076638,False,False
3533,1317.0,2076.0,4.537015279065949,0.8297474191593504,0.04510568598345456,0.23365329694405018,134.53988226334076,False,False
3534,1317.0,1935.0,0.925269269655872,0.9190198465091034,0.020270740812532526,0.2709992780780639,101.15183966599996,False,False
3535,1267.0,1766.0,6.637939315416496,0.7207976036395758,0.13924542287740846,0.36458434088421376,104.34990312748184,False,False
3536,1282.0,2111.0,4.565666094325266,0.8817561719045128,0.04455191381982777,0.2779475029677278,113.68180449544177,False,False
3537,1308.0,2133.0,3.431524008781201,0.8590298040672085,0.0860405436537959,0.298341541361009,123.45287531257875,False,False
3538,1308.0,2280.0,2.9174117449484633,0.37902901360668034,0.13318086743931637,0.3814255575161315,108.89693484866135,False,False
3539,1247.0,1794.0,1.0821505030206477,0.8277682115088459,0.14050310852349762,0.3010235185210437,113.62865694747738,False,False
3540,1247.0,1759.0,1.2635510175572096,0.8073845780064952,0.06428596049784728,0.46153797520073025,107.69633659288205,False,False
3541,825.0,1408.0,0.9397845861455774,0.8174838360597625,0.056513513516625306,0.32550801852089606,97.36158417136184,False,False
3542,825.0,1584.0,1.0652475311118663,0.6121210966821305,0.18689987028713678,0.2542078449729084,113.19389735510258,False,False
3543,1599.0,2463.0,0.8150809234809788,0.9671992912873558,0.00927353393664896,0.37006615226758455,117.6668202468547,False,False
3544,1599.0,2463.0,0.8707415845206077,0.9714527408427027,0.010294459038495804,0.3790625447472565,114.79412930726504,False,False
3545,825.0,1337.0,0.9755014665126098,0.5151025940853583,0.07919378740274861,0.4127869965284147,77.89496051809122,False,False
3546,1267.0,1839.0,4.200435226640589,0.23858769592394938,0.07776631266289688,0.3369003010673501,84.03509512687052,False,False
3547,2162.0,3554.0,5.865196038951968,0.1430787976620528,0.010752179850401824,0.38464936071784017,106.75229208136012,False,False
3548,2162.0,3554.0,10.920278439729136,0.5040224202214134,0.18134983185279782,0.34589462521109177,75.1158569408533,False,False
3549,1458.0,2393.0,3.8167456860614877,0.5461829000832256,0.07543376839647051,0.29088921107253934,81.37110994712496,False,False
3550,1885.0,3343.0,10.907669961306043,0.5819360323623374,0.007774507865702109,0.29472184577260657,109.67635430986093,False,False
3551,1885.0,2991.0,10.810692437522931,0.576462347071216,0.009020130030851677,0.40507786236420756,115.93767581731004,False,False
3552,2268.0,3977.0,5.5849376364222465,0.4375188609904153,0.01780916275336478,0.38309106654966774,137.7908251267305,False,False
3553,2268.0,3977.0,5.174726907393419,0.5071439867655514,0.006758082604665052,0.35177322057094723,131.07220047619137,False,False
3554,1317.0,2252.0,1.902617362319134,0.2546945400687622,0.03958747209550383,0.36148826280868956,78.08353743497649,False,False
3555,1669.0,3272.0,2.0142612669981155,0.4813238500475711,0.006346125561243479,0.3414115648575299,89.25571344290599,False,False
3556,1669.0,3272.0,9.459533989524429,0.6586007489373241,0.0033162363965111006,0.3376687265154971,94.77009210459504,False,False
3557,2338.0,3026.0,9.445459609465255,0.2676887844305519,0.038571836412167444,0.36396221294791276,88.35495125973063,False,False
3558,2338.0,3765.0,2.4564997001815776,0.5318450562556968,0.015334552243675647,0.349220724364048,106.84491421382384,False,False
3559,1427.0,2639.0,2.6563273229474627,0.6244477535311671,0.017119599421911245,0.34086523764647864,96.31817984496094,False,False
3560,1212.0,2076.0,2.8117125997280965,0.1833906566517482,0.043033041069845616,0.310795592202638,79.70721203709435,False,False
3561,1212.0,2076.0,2.753276621087201,0.19427925305178734,0.06122650896120307,0.3199907766604261,82.58196537900618,False,False
3562,1564.0,2569.0,1.6699902827436537,0.1903098779801889,0.01919148786171914,0.31541168305712,108.50602543708042,False,False
3563,1709.0,3167.0,2.0873268260651088,0.26337094635229885,0.01314509517551193,0.310505896347711,107.14675805211225,False,False
3564,1775.0,3378.0,5.94039366092721,0.5508396883840813,0.033062526373091566,0.37662512755317057,105.17128356214161,False,False
3565,1775.0,3062.0,2.1863623502427103,0.7417668707517767,0.013739207452248539,0.3306591721018193,126.45017812828709,False,False
3566,1634.0,2921.0,3.8670085966960928,0.6137978025503444,0.04618057270776093,0.26512168692625726,113.66237583805973,False,False
3567,1634.0,2463.0,3.7025459721573117,0.3537869114506376,0.03460933139366011,0.45402897964026445,75.08163563978518,False,False
3568,1669.0,2956.0,3.3404799752295844,0.6408740988432576,0.010138299440031405,0.4720933450552375,106.91574599557715,False,False
3569,1669.0,3202.0,2.480969082664469,0.6201208806594106,0.007634570292258149,0.27666437541189454,119.5897131428682,False,False
3570,1533.0,2956.0,5.719326247490324,0.5567954912537425,0.034878801813411325,0.3399744151614801,105.2492365503598,False,False
3571,1423.0,2322.0,4.970114078840664,0.2361296012880352,0.010762175671074565,0.3281369823188253,103.61325584648604,False,False
